Date,open,high,low,Close,adj_close,volume_shares
2024-03-26,72.0,73.330002,71.756668,73.199997,71.191956,39403881
2024-03-27,73.203331,73.23333,70.003334,70.660004,68.721634,56654694
2024-03-28,69.949997,70.613335,68.669998,69.459999,67.55455,47830593
2024-03-29,69.476669,69.506668,67.059998,67.686668,65.829865,30703482
2024-04-01,67.686668,70.993332,67.686668,70.669998,68.731361,42872781
2024-04-02,70.669998,72.433334,70.599998,70.779999,68.838341,32275437
2024-04-03,70.166664,70.370003,69.183334,69.386665,67.483231,25090137
2024-04-08,69.0,71.666664,68.796669,70.666664,68.728111,38468154
2024-04-09,70.583336,71.66333,70.449997,70.693336,68.754051,25262538
2024-04-10,71.433334,71.5,70.0,70.613335,68.676247,21723255
2024-04-11,69.666664,71.813332,69.266663,70.993332,69.045822,30256185
2024-04-12,70.666664,72.396667,69.846664,70.199997,68.274246,34475367
2024-04-15,70.0,71.833336,69.696663,71.206665,69.253304,33999576
2024-04-16,70.800003,71.783333,70.236664,70.543335,68.60817,29496912
2024-04-17,70.333336,71.059998,69.866669,71.0,69.052299,29076486
2024-04-18,70.666664,72.166664,69.800003,71.199997,69.246811,40199268
2024-04-19,70.730003,70.956665,69.019997,70.043335,68.121887,33531129
2024-04-22,70.0,70.510002,69.366669,69.519997,67.612907,19408434
2024-04-23,69.516663,69.519997,67.996666,68.346664,66.471748,26189982
2024-04-24,68.963333,69.599998,68.166664,69.139999,67.243324,22493676
2024-04-25,69.133331,70.503334,68.873337,69.646667,67.736099,28405152
2024-04-26,70.0,73.253334,70.0,73.123337,71.117393,76036134
2024-04-29,73.693336,75.133331,72.910004,73.793335,71.769012,57502779
2024-04-30,74.5,74.793335,72.833336,72.833336,70.835342,34667898
2024-05-06,75.0,76.129997,74.5,75.433334,73.364029,56033661
2024-05-07,75.433334,77.330002,74.68,76.626663,74.524612,43257144
2024-05-08,76.18,76.293335,75.333336,75.410004,73.341331,27339534
2024-05-09,75.433334,76.133331,75.383331,76.050003,73.963776,23702205
2024-05-10,75.666664,76.506668,75.333336,75.933334,73.850311,24183990
2024-05-13,75.066666,75.786667,74.193336,75.23333,73.169502,24744348
2024-05-14,75.236664,75.856667,74.703331,74.970001,72.913399,18785559
2024-05-15,74.833336,75.333336,72.766663,73.046669,71.042831,29920053
2024-05-16,73.050003,73.32,72.203331,72.769997,70.773743,26147166
2024-05-17,73.129997,73.443336,72.553329,73.196663,71.188713,21445998
2024-05-20,72.826668,74.666664,72.826668,74.290001,72.252052,22787571
2024-05-21,73.993332,73.996666,72.473335,72.926666,70.926117,25224129
2024-05-22,72.730003,73.166664,71.720001,72.306664,70.32312,26519451
2024-05-23,71.949997,71.949997,71.169998,71.650002,69.684471,18686169
2024-05-24,71.326668,71.333336,69.599998,69.766663,67.852798,30862656
2024-05-27,70.0,70.266663,68.866669,69.449997,67.544823,22813653
2024-05-28,69.599998,69.636665,68.860001,69.126663,67.230354,18283938
2024-05-29,70.333336,75.333336,70.330002,74.900002,72.845322,90794331
2024-05-30,74.806664,76.459999,74.633331,75.953331,73.869751,67137543
2024-05-31,76.266663,77.199997,75.66333,76.339996,74.245804,55628952
2024-06-03,76.336662,80.160004,75.330002,79.033333,76.865257,81043767
2024-06-04,78.966667,79.933334,78.650002,79.383331,77.205666,47228748
2024-06-05,79.493332,82.099998,79.493332,80.263336,78.061523,58330185
2024-06-06,80.400002,81.266663,79.166664,79.5,77.319122,52759626
2024-06-07,79.676666,80.463333,77.376663,78.5,76.346558,54778194
2024-06-11,78.209999,82.0,78.110001,81.543335,79.306412,66479079
2024-06-12,80.543335,82.516663,80.543335,80.966667,78.74556,56199591
2024-06-13,82.933334,86.09333,82.703331,84.330002,82.016632,87755784
2024-06-14,83.826668,84.643333,82.176666,84.349998,82.036079,60782928
2024-06-17,84.0,86.623337,83.623337,85.736664,83.384712,62594640
2024-06-18,85.199997,85.766663,84.333336,85.213333,82.875725,38636733
2024-06-19,85.333336,86.0,84.470001,84.666664,82.344055,29732433
2024-06-20,84.293335,84.589996,83.099998,83.833336,81.533592,34859982
2024-06-21,83.996666,84.790001,82.603333,83.556664,81.264511,34899036
2024-06-24,83.333336,84.660004,82.59333,83.313332,81.027847,32526906
2024-06-25,84.0,86.246666,83.453331,84.669998,82.347298,58723929
2024-06-26,84.0,84.766663,83.126663,84.239998,81.9291,33575028
2024-06-27,83.673332,84.120003,82.806664,83.166664,80.885208,24873252
2024-06-28,82.666664,84.043335,82.293335,83.416664,81.128342,27894621
2024-07-01,83.416664,83.949997,80.833336,82.266663,80.009895,38781996
2024-07-02,82.290001,82.566666,81.016663,81.323334,79.092445,30788211
2024-07-03,81.32,81.793335,80.0,81.033333,78.810394,28972209
2024-07-04,81.666664,83.230003,81.5,81.543335,79.306412,29758902
2024-07-05,81.056664,81.5,79.626663,80.676666,78.463509,28699434
2024-07-08,80.599998,82.739998,80.393333,81.66333,79.423111,31612398
2024-07-09,81.73333,84.503334,80.503334,84.199997,81.890198,42228765
2024-07-10,84.16333,85.510002,83.833336,84.166664,81.857773,32784768
2024-07-11,85.0,85.419998,83.893333,84.353333,82.03933,30107835
2024-07-12,84.506668,88.0,83.963333,87.540001,85.138573,56658966
2024-07-15,87.433334,88.266663,86.870003,87.236664,84.843559,29614656
2024-07-16,86.870003,87.400002,85.449997,86.330002,83.961769,35276304
2024-07-17,86.333336,87.173332,85.540001,86.503334,84.130356,31557513
2024-07-18,85.966667,87.633331,85.836662,87.143333,84.752785,28596612
2024-07-19,86.833336,88.666664,86.580002,88.019997,85.605392,40864137
2024-07-22,88.033333,90.033333,88.033333,88.536667,86.107895,30224865
2024-07-23,88.330002,88.470001,84.333336,84.410004,82.094444,50223147
2024-07-24,84.410004,85.050003,82.830002,83.330002,81.04406,35592015
2024-07-25,83.323334,84.846664,82.5,83.463333,81.173737,30331260
2024-07-26,84.323334,85.876663,83.716667,84.98333,82.652039,37452495
2024-07-29,84.309998,84.333336,82.193336,83.033333,81.748825,23657796
2024-07-30,82.529999,82.599998,80.540001,81.303329,80.045586,33118017
2024-07-31,80.870003,82.673332,80.856667,82.349998,81.076065,26247009
2024-08-01,82.666664,82.91333,80.0,81.400002,80.140755,31090464
2024-08-02,80.66333,80.753334,78.199997,78.260002,77.049339,43701351
2024-08-05,76.946663,78.889999,76.669998,77.059998,75.867897,31580505
2024-08-06,78.0,78.206665,75.326668,76.313332,75.132782,38730453
2024-08-07,76.346664,77.0,75.489998,76.316666,75.136063,24606558
2024-08-08,75.933334,75.933334,74.5,75.48333,74.315613,25607223
2024-08-09,76.019997,78.626663,76.013336,77.206665,76.012299,35955654
2024-08-12,77.336662,77.830002,76.5,76.800003,75.611923,16133703
2024-08-13,76.786667,76.796669,75.333336,76.243332,75.063866,18130950
2024-08-14,76.199997,76.199997,75.066666,75.533333,74.364845,16898955
2024-08-15,75.523331,77.5,74.959999,77.16333,75.969635,26563614
2024-08-16,77.370003,79.440002,76.833336,78.370003,77.157639,30665574
2024-08-19,78.416664,79.660004,78.336662,78.473335,77.259369,21054726
2024-08-20,78.666664,79.110001,77.809998,78.826668,77.607239,18745266
2024-08-21,78.220001,81.043335,77.333336,80.333336,79.090599,33313014
2024-08-22,80.333336,80.923332,79.873337,80.173332,78.933067,18746535
2024-08-23,79.933334,80.433334,79.383331,79.779999,78.545815,14935806
2024-08-26,79.833336,81.0,79.236664,79.803329,78.568787,16954026
2024-08-27,79.169998,80.426666,78.833336,80.266663,79.024956,15277938
2024-08-28,80.089996,80.09333,77.599998,78.949997,77.728653,26712210
2024-08-29,77.776665,78.833336,77.099998,78.283333,77.072311,23815461
2024-08-30,79.326668,83.93,79.086662,83.139999,81.853844,57908376
2024-09-02,82.673332,83.473335,80.333336,80.366669,79.123421,30340446
2024-09-03,80.133331,82.48333,80.133331,82.360001,81.085915,30545970
2024-09-04,81.833336,83.966667,81.813332,83.440002,82.1492,30181788
2024-09-05,83.333336,85.199997,83.199997,84.283333,82.979492,30037665
2024-09-06,84.286667,85.033333,83.806664,83.866669,82.569267,23442456
2024-09-09,83.160004,84.653336,82.860001,83.326668,82.037628,21255378
2024-09-10,83.333336,84.266663,82.873337,83.216667,81.929329,18374487
2024-09-11,83.333336,86.866669,83.146667,86.033333,84.702415,46608444
2024-09-12,86.23333,86.666664,85.666664,85.669998,84.344704,23175324
2024-09-13,85.73333,86.0,84.949997,84.996666,83.681786,17097483
2024-09-18,85.006668,86.443336,84.699997,86.143333,84.810715,20045943
2024-09-19,86.336662,86.459999,84.433334,85.120003,83.803215,27312969
2024-09-20,85.126663,86.266663,84.293335,85.366669,84.046059,26969379
2024-09-23,85.316666,85.653336,82.93,83.333336,82.044189,32274819
2024-09-24,84.333336,85.166664,82.253334,84.763336,83.452065,46948362
2024-09-25,86.0,89.886665,85.886665,87.599998,86.24485,61713102
2024-09-26,88.0,89.900002,87.366669,89.870003,88.479736,44719923
2024-09-27,91.0,97.330002,90.5,94.66333,93.198906,92976720
2024-09-30,96.666664,102.693336,96.666664,102.436668,100.851997,116641377
2024-10-08,112.68,112.68,102.436668,109.126663,107.438499,133031817
2024-10-09,105.0,106.903336,100.166664,101.896667,100.320351,97775574
2024-10-10,103.333336,107.333336,103.326668,105.296669,103.667755,75050061
2024-10-11,104.673332,104.673332,98.669998,100.016663,98.469429,55925547
2024-10-14,100.330002,103.326668,100.066666,102.333336,100.750259,51709446
2024-10-15,101.833336,102.793335,99.333336,99.333336,97.796669,36644706
2024-10-16,97.666664,98.660004,95.666664,96.596664,95.102333,45096561
2024-10-17,97.503334,99.283333,96.373337,96.473335,94.980919,30736962
2024-10-18,96.48333,102.066666,96.026665,100.099998,98.551476,57327726
2024-10-21,101.0,102.866669,100.300003,102.150002,100.569771,47344806
2024-10-22,101.666664,103.373337,101.0,101.583336,100.011864,31119798
2024-10-23,101.583336,103.933334,100.893333,102.959999,101.367233,38008500
2024-10-24,102.959999,103.323334,100.860001,101.226669,99.660721,29065542
2024-10-25,101.333336,103.933334,101.333336,102.713333,101.124382,41946111
2024-10-28,103.0,103.0,100.583336,101.699997,100.126717,32797317
2024-10-29,103.0,103.426666,101.266663,101.800003,100.225182,35563683
2024-10-30,101.0,102.503334,100.5,101.849998,100.274399,32534460
2024-10-31,100.669998,100.996666,97.666664,97.730003,96.21814,72255597
2024-11-01,97.73333,98.533333,96.699997,96.769997,95.272987,42912258
2024-11-04,98.666664,102.973335,98.536667,102.326668,100.743698,65195667
2024-11-05,101.353333,102.813332,100.166664,102.5,100.914352,50345994
2024-11-06,102.666664,103.25,99.333336,100.120003,98.571167,55458360
2024-11-07,98.34333,100.626663,98.0,100.59333,99.037178,45202776
2024-11-08,102.373337,102.506668,99.0,99.300003,97.763855,50014716
2024-11-11,98.333336,99.823334,97.533333,99.763336,98.220024,54257790
2024-11-12,100.050003,103.333336,99.769997,100.269997,98.718842,73967238
2024-11-13,99.333336,100.443336,98.433334,100.190002,98.640083,43534737
2024-11-14,100.0,100.099998,98.0,98.25,96.730095,37374870
2024-11-15,98.263336,98.596664,96.006668,96.666664,95.171257,45970782
2024-11-18,96.669998,97.650002,95.553329,96.226669,94.738068,34861785
2024-11-19,96.226669,97.160004,94.006668,95.996666,94.51162,39584007
2024-11-20,96.003334,96.800003,95.166664,96.153336,94.665863,31805079
2024-11-21,96.15667,96.16333,94.666664,95.333336,93.858551,28659882
2024-11-22,95.166664,95.286667,92.666664,92.830002,91.393944,37542534
2024-11-25,94.333336,96.453331,93.629997,94.333336,92.874016,52359945
2024-11-26,93.333336,95.333336,92.626663,93.669998,92.220947,28561935
2024-11-27,93.09333,93.666664,92.333336,93.666664,92.217667,33000843
2024-11-28,93.73333,93.853333,91.0,91.526665,90.110764,47576766
2024-11-29,91.0,92.626663,90.683334,91.610001,90.192818,38401380
2024-12-02,92.203331,94.666664,91.360001,94.133331,92.677109,45407163
2024-12-03,94.933334,95.293335,93.526665,94.216667,92.759163,27434913
2024-12-04,93.779999,94.443336,92.933334,93.326668,91.882927,25503858
2024-12-05,92.396667,92.779999,91.436668,91.753334,90.333931,27080313
2024-12-06,91.889999,93.993332,91.336662,93.426666,91.981377,37409520
2024-12-09,93.076668,94.66333,92.559998,93.496666,92.050293,27645804
2024-12-10,97.666664,98.0,94.0,94.183334,92.726341,52778745
2024-12-11,94.010002,94.623337,93.133331,93.589996,92.142181,28007964
2024-12-12,93.366669,94.559998,92.800003,94.559998,93.097176,30040185
2024-12-13,93.776665,93.873337,92.139999,92.169998,90.744148,33707589
2024-12-16,92.173332,92.726669,91.193336,91.650002,90.232201,21447078
2024-12-17,91.639999,95.220001,91.326668,94.266663,92.808372,52704621
2024-12-18,94.416664,95.626663,94.209999,94.883331,93.415504,25231914
2024-12-19,93.936668,95.646667,93.333336,95.133331,93.661644,26018556
2024-12-20,95.003334,95.583336,93.400002,93.400002,91.955124,29012133
2024-12-23,93.5,94.43,92.959999,93.566666,92.119209,24454788
2024-12-24,93.296669,96.169998,93.043335,96.139999,94.652733,42686214
2024-12-25,96.243332,97.120003,95.23333,95.306664,93.832291,25017309
2024-12-26,95.306664,95.599998,94.666664,94.953331,93.484421,20281365
2024-12-27,95.599998,95.849998,94.333336,95.426666,93.950432,23604957
2024-12-30,95.73333,96.5,94.443336,94.996666,93.527092,24884043
2024-12-31,95.0,95.5,94.0,94.220001,92.762436,23285928
2025-01-02,94.333336,94.360001,89.806664,90.366669,88.968712,50635212
2025-01-03,90.5,91.529999,89.41333,90.243332,88.84729,29809428
2025-01-06,90.646667,91.296669,89.676666,90.426666,89.027786,24734049
2025-01-07,90.426666,92.576668,89.166664,91.34333,89.930275,28716654
2025-01-08,90.996666,91.330002,88.603333,89.726669,88.338623,32724741
2025-01-09,89.666664,90.566666,88.886665,89.796669,88.407532,19683864
2025-01-10,89.666664,90.129997,88.260002,88.673332,87.301582,24164463
2025-01-13,87.666664,89.489998,87.403336,88.666664,87.295013,20164125
2025-01-14,88.779999,92.383331,88.669998,92.099998,90.675232,37736919
2025-01-15,92.066666,92.436668,91.5,91.563332,90.146873,18700749
2025-01-16,91.586662,91.783333,90.176666,90.919998,89.513489,21771525
2025-01-17,91.173332,93.066666,90.826668,92.199997,90.773689,25842459
2025-01-20,93.0,95.476669,92.973335,94.809998,93.343315,40739127
2025-01-21,95.0,95.809998,94.333336,95.349998,93.874954,22932432
2025-01-22,95.0,95.433334,93.266663,94.166664,92.70993,24317067
2025-01-23,94.993332,95.0,92.333336,92.370003,90.941063,28852176
2025-01-24,92.169998,93.5,92.0,93.026665,91.587563,20443101
2025-01-27,93.029999,93.373337,91.5,91.5,90.084518,19022304
2025-02-05,94.243332,95.583336,93.866669,94.266663,92.808372,43605270
2025-02-06,94.269997,103.693336,94.150002,103.693336,102.089226,114437604
2025-02-07,106.666664,110.0,104.666664,108.966667,107.280983,146122578
2025-02-10,108.970001,110.666664,107.193336,110.043335,108.340988,81813420
2025-02-11,113.099998,113.433334,108.669998,109.966667,108.265511,84109068
2025-02-12,109.166664,115.646667,107.550003,115.016663,113.237373,83807166
2025-02-13,113.73333,115.449997,113.166664,113.766663,112.006721,59951955
2025-02-14,113.839996,119.866669,113.839996,118.683334,116.847328,73093383
2025-02-17,118.683334,119.599998,114.833336,116.166664,114.369591,69604527
2025-02-18,117.133331,121.160004,116.279999,118.739998,116.903122,75539214
2025-02-19,117.839996,120.0,117.666664,119.5,117.65136,48575346
2025-02-20,121.160004,122.553329,119.400002,120.926666,119.055962,47081151
2025-02-21,122.0,128.833328,121.743332,127.666664,125.691689,71787735
2025-02-24,128.333328,129.553329,124.493332,125.426666,123.486343,59822241
2025-02-25,123.333336,126.666664,122.936668,124.16333,122.242554,48330756
2025-02-26,124.16333,125.266663,121.666664,124.033333,122.114563,41558688
2025-02-27,127.333336,127.996666,123.669998,125.166664,123.230362,50533842
2025-02-28,123.699997,124.923332,119.669998,120.606667,118.740906,71791287
2025-03-03,123.0,123.333336,119.263336,120.07,118.212547,45623466
2025-03-04,113.34333,116.0,112.676666,114.946663,113.168465,79035990
2025-03-05,115.666664,118.396667,115.666664,117.986664,116.161438,41720658
2025-03-06,120.059998,120.723335,119.0,119.643333,117.792473,34380297
2025-03-07,119.633331,120.333336,118.41333,118.800003,116.962196,26275239
2025-03-10,118.633331,119.129997,116.333336,117.0,115.190033,29752980
2025-03-11,115.0,117.256668,114.959999,116.793335,114.986565,28610991
2025-03-12,118.150002,119.959999,117.0,117.0,115.190033,38853168
2025-03-13,117.290001,119.120003,117.043335,118.166664,116.338654,30663255
2025-03-14,119.0,125.726669,118.540001,125.313332,123.374763,67409154
2025-03-17,127.440002,127.666664,125.32,126.75,124.789207,39920661
2025-03-18,129.516663,130.0,126.669998,128.190002,126.206932,52001634
2025-03-19,128.176666,133.0,127.513336,132.356659,130.309143,56505450
2025-03-20,133.333328,134.46666,131.996674,133.330002,131.26741,47823852
2025-03-21,131.003326,131.103333,123.333336,124.0,122.081749,84632028
2025-03-24,125.666664,126.166664,122.620003,125.120003,123.184418,44368215
2025-03-25,125.993332,126.533333,122.993332,123.196663,121.29084,36925608
2025-03-26,123.196663,126.333336,122.666664,125.336662,123.397736,36061452
2025-03-27,125.366669,130.426666,125.363335,128.833328,126.840309,43318311
2025-03-28,128.833328,130.266663,127.166664,127.5,125.527603,34481946
2025-03-31,126.666664,127.760002,124.666664,124.966667,123.033455,34735173
2025-04-01,125.923332,125.956665,121.453331,121.833336,119.948601,46221597
2025-04-02,121.666664,121.889999,119.626663,120.166664,118.307709,35130123
2025-04-03,118.5,120.510002,118.086662,119.169998,117.326462,30306966
2025-04-07,111.113335,112.566666,107.253334,107.253334,105.594154,82049520
2025-04-08,107.253334,111.959999,106.0,109.169998,107.481163,82393053
2025-04-09,106.599998,109.333336,104.553329,108.199997,106.526169,63581568
2025-04-10,111.5,115.686668,111.333336,112.133331,110.398651,63268734
2025-04-11,112.333336,119.183334,112.133331,118.326668,116.496178,56983479
2025-04-14,121.066666,121.23333,118.533333,119.666664,117.815445,42620751
2025-04-15,121.533333,121.666664,119.110001,119.989998,118.133781,34954671
2025-04-16,118.873337,119.0,116.033333,117.383331,115.567436,39548379
2025-04-17,116.646667,117.816666,115.556664,116.559998,114.756844,25586592
2025-04-18,115.966667,115.966667,114.666664,115.333336,113.549156,22158039
2025-04-21,115.333336,116.623337,115.080002,116.253334,114.454918,22486023
2025-04-22,116.253334,118.976669,115.59333,118.279999,116.450233,33636618
2025-04-23,125.666664,126.0,122.410004,123.996666,122.078468,74378067
2025-04-24,124.160004,124.866669,121.116669,122.0,120.112686,45267633
2025-04-25,123.333336,125.099998,122.699997,123.610001,121.697777,40160826
2025-04-28,122.376663,122.376663,118.853333,120.0,118.143623,53934960
2025-04-29,119.699997,120.209999,117.666664,118.333336,116.502747,35694921
2025-04-30,118.300003,118.309998,116.433334,117.696663,115.875923,39143841
2025-05-06,120.0,120.766663,118.639999,119.986664,118.130501,44488059
2025-05-07,121.666664,121.893333,119.379997,119.73333,117.881081,32651970
2025-05-08,118.839996,120.660004,118.566666,119.760002,117.907341,25014507
2025-05-09,120.25,122.0,119.766663,121.073334,119.200356,43117848
2025-05-12,121.666664,123.426666,120.193336,123.426666,121.517288,48411051
2025-05-13,125.333336,125.526665,122.010002,122.166664,120.276772,39531321
2025-05-14,122.166664,124.366669,121.120003,124.366669,122.442749,40707921
2025-05-15,124.333336,128.333328,123.09333,125.599998,123.656998,62640411
2025-05-16,125.010002,130.330002,124.526665,129.723328,127.716545,68798382
2025-05-19,129.333328,129.333328,125.666664,127.603333,125.629333,48411843
2025-05-20,127.833336,131.600006,127.166664,131.600006,129.564178,51629973
2025-05-21,131.313339,134.666672,130.33667,133.333328,131.270691,59843658
2025-05-22,133.32666,135.186661,132.666672,132.933334,130.876892,43908840
2025-05-23,138.683334,138.703339,134.883331,135.0,132.911591,70672254
2025-05-26,133.936661,134.333328,126.666664,127.0,125.035339,92865189
2025-05-27,125.293335,127.0,122.959999,124.136665,122.216293,69082632
2025-05-28,124.136665,124.316666,120.690002,120.959999,119.088776,53326164
2025-05-29,119.863335,122.0,118.360001,120.376663,118.514465,57618339
2025-05-30,119.006668,119.599998,117.099998,117.433334,115.616669,57167973
2025-06-03,117.083336,119.330002,116.333336,118.666664,116.830917,54567810
2025-06-04,119.833336,121.440002,119.383331,120.173332,118.314278,44071230
2025-06-05,120.796669,120.91333,118.676666,120.25,118.389763,32583825
2025-06-06,120.333336,120.793335,119.166664,119.986664,118.130501,26909304
2025-06-09,118.706665,118.803329,115.036667,116.046669,114.25145,76527402
2025-06-10,116.533333,118.333336,116.076668,117.709999,115.889053,51535764
2025-06-11,118.003334,121.993332,118.003334,120.66333,118.7967,60932022
2025-06-12,119.963333,119.963333,117.669998,117.746666,115.925156,43214088
2025-06-13,116.5,116.636665,113.830002,115.333336,113.549156,63071961
2025-06-16,115.330002,115.68,113.599998,114.809998,113.033913,30685215
2025-06-17,114.666664,115.466667,114.133331,114.580002,112.807472,21013590
2025-06-18,114.273331,116.400002,113.989998,115.650002,113.860924,30869091
2025-06-19,114.676666,115.096664,113.449997,113.5,111.744186,30114363
2025-06-20,113.34333,114.323334,113.266663,113.416664,111.662132,22061448
2025-06-23,112.283333,113.236664,111.199997,112.73333,110.989372,28378002
2025-06-24,113.743332,115.400002,113.743332,114.459999,112.689331,43413777
2025-06-25,115.330002,116.576668,114.339996,116.423332,114.622284,37721481
2025-06-26,114.769997,114.769997,112.276665,112.480003,110.73996,61479642
2025-06-27,111.333336,112.239998,111.146667,111.41333,109.689789,41585247
2025-06-30,111.41333,111.41333,109.529999,110.636665,108.92514,43201032
2025-07-01,110.099998,111.116669,109.596664,110.446663,108.738075,26555412
2025-07-02,110.666664,111.286667,109.643333,110.220001,108.514923,27981033
2025-07-03,110.326668,111.75,110.223335,111.519997,109.794807,37049343
2025-07-04,110.849998,111.66333,109.923332,110.333336,108.626503,31231065
2025-07-07,109.73333,110.16333,109.480003,109.529999,107.835594,26462316
2025-07-08,109.0,109.926666,108.573334,108.959999,107.274414,35075442
2025-07-09,108.966667,109.403336,108.59333,108.599998,106.919975,36489933
2025-07-10,108.603333,108.696663,106.283333,107.076668,105.420219,63006618
2025-07-11,106.633331,108.949997,106.339996,107.970001,106.299728,50480949
2025-07-14,107.970001,107.970001,105.853333,106.16333,104.521004,51692742
2025-07-15,106.066666,108.333336,106.0,107.683334,106.017494,48837282
2025-07-16,107.686668,108.636665,107.686668,107.90667,106.237381,33227505
2025-07-17,108.333336,109.573334,108.033333,109.339996,107.648537,47067405
2025-07-18,109.709999,109.833336,108.416664,109.703331,108.006248,41059947
2025-07-21,109.330002,111.373337,109.086662,111.373337,109.650421,46183509
2025-07-22,111.666664,114.003334,111.07,113.896667,112.134712,64249251
2025-07-23,114.029999,114.333336,112.333336,112.690002,110.946716,47672205
2025-07-24,112.693336,115.513336,112.543335,114.239998,112.472733,56718981
2025-07-25,113.666664,113.800003,111.666664,112.643333,110.900764,47112228
2025-07-28,112.643333,113.033333,111.84333,112.333336,110.595566,35117010
2025-07-29,112.010002,112.5,109.769997,111.419998,111.005356,38735984
2025-07-30,108.050003,111.160004,107.120003,108.699997,108.295479,52483427
2025-07-31,108.199997,108.199997,105.0,105.239998,104.848358,59949943
2025-08-01,104.949997,106.239998,104.360001,105.800003,105.406281,36233692
2025-08-04,104.0,105.139999,102.57,104.879997,104.489693,41293694
2025-08-05,104.879997,105.209999,103.779999,104.860001,104.469772,33834986
2025-08-06,104.860001,105.0,103.900002,104.349998,103.96167,30561960
2025-08-07,104.269997,106.43,104.160004,105.330002,104.938026,42876298
2025-08-08,105.0,105.029999,103.910004,103.93,103.543236,32661461
2025-08-11,103.879997,105.660004,103.230003,105.519997,105.127312,35669790
2025-08-12,105.400002,106.43,104.699997,105.669998,105.276756,31219504
2025-08-13,106.290001,107.650002,105.839996,106.830002,106.432442,45983014
2025-08-14,107.370003,107.5,105.790001,106.370003,105.974159,41954793
2025-08-15,105.849998,106.639999,105.32,106.07,105.67527,36135346
2025-08-18,105.660004,109.489998,105.660004,108.370003,107.966713,61925173
2025-08-19,108.669998,108.919998,107.18,107.629997,107.229462,38973519
2025-08-20,107.18,108.260002,106.010002,108.25,107.84716,38505345
2025-08-21,107.800003,108.830002,107.0,107.099998,106.701431,44946378
2025-08-22,107.110001,110.970001,107.110001,110.660004,110.248192,76312005
2025-08-25,111.309998,112.489998,110.309998,111.610001,111.194656,61162758
2025-08-26,111.75,114.690002,110.709999,113.75,113.326691,69291585
2025-08-27,113.959999,114.059998,110.660004,110.68,110.268112,68974693
2025-08-28,109.389999,110.190002,107.110001,109.32,108.913177,76252199
2025-08-29,108.879997,116.589996,108.120003,114.059998,113.635536,114490194
2025-09-01,108.5,111.480003,108.5,109.699997,109.291756,132986738
2025-09-02,108.790001,111.099998,108.599998,110.019997,109.610565,77322410
2025-09-03,110.5,110.730003,107.010002,107.209999,106.811028,73522327
2025-09-04,106.589996,107.089996,103.709999,104.0,103.612976,81574074
2025-09-05,103.860001,107.5,103.110001,107.260002,106.86084,78752385
2025-09-08,106.150002,107.129997,105.510002,106.25,105.854599,55592345
2025-09-09,106.0,107.199997,105.269997,105.489998,105.097427,38163622
2025-09-10,105.519997,106.449997,105.019997,105.199997,104.808502,32236895
2025-09-11,105.25,106.599998,104.889999,106.589996,106.193329,53778149
2025-09-12,106.599998,107.580002,105.900002,105.910004,105.515869,45591018
2025-09-15,106.0,110.849998,106.0,108.699997,108.295479,97480407
2025-09-16,109.0,109.0,107.220001,107.800003,107.398834,53316021
2025-09-17,108.199997,112.0,108.199997,110.989998,110.576958,98123971
2025-09-18,110.989998,112.800003,108.559998,109.709999,109.30172,93401380
2025-09-19,109.800003,110.800003,109.0,109.089996,108.684029,47297748
2025-09-22,108.870003,108.910004,107.150002,107.989998,107.58812,49155923
2025-09-23,107.449997,107.690002,104.639999,105.599998,105.207016,65096262
2025-09-24,105.0,105.830002,104.0,105.709999,105.316605,54816227
2025-09-25,105.339996,108.800003,104.870003,107.5,107.099945,69348204
2025-09-26,107.449997,111.230003,107.0,107.290001,106.890732,75661207
2025-09-29,107.0,109.139999,106.389999,108.610001,108.205818,61398368
2025-09-30,108.190002,109.980003,107.760002,109.209999,108.803581,56775550
2025-10-09,108.669998,112.480003,108.07,110.599998,110.188408,100872197
2025-10-10,110.550003,110.550003,107.580002,107.790001,107.38887,59010253
2025-10-13,105.0,105.980003,104.099998,105.690002,105.296684,74442980
2025-10-14,106.68,109.360001,105.620003,105.989998,105.595566,76778627
2025-10-15,106.449997,107.510002,105.5,107.099998,106.701431,47579133
2025-10-16,107.0,109.300003,106.510002,106.959999,106.561958,52309638
2025-10-17,106.599998,106.629997,104.260002,104.43,104.041374,62572494
2025-10-20,105.220001,105.629997,104.080002,104.519997,104.131035,35561452
2025-10-21,104.690002,105.07,104.239998,104.760002,104.370148,29907419
2025-10-22,104.099998,104.32,103.370003,103.779999,103.393791,35787419
2025-10-23,103.300003,103.730003,102.0,103.690002,103.304131,37860342
2025-10-24,103.980003,104.370003,103.610001,103.760002,103.373871,30554268
2025-10-27,104.0,104.970001,103.879997,104.010002,103.62294,34598784
2025-10-28,104.019997,104.32,103.5,103.720001,103.334015,26541583
2025-10-29,103.730003,105.18,103.0,104.519997,104.131035,39734040
2025-10-30,104.0,104.860001,103.5,103.610001,103.224426,35898945
2025-10-31,101.0,101.32,100.0,100.790001,100.414917,63705259
2025-11-03,100.790001,100.989998,98.5,99.599998,99.229347,55167021
2025-11-04,99.0,99.540001,97.709999,97.800003,97.43605,43501704
2025-11-05,96.660004,96.660004,94.730003,95.800003,95.443489,58721510
2025-11-06,95.580002,97.75,95.400002,97.519997,97.157082,40200367
2025-11-07,97.0,98.150002,96.830002,97.199997,96.838272,32256073
